"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",38.954,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",44.741,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",40.052,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",36.795,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",37.729,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",35.286,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",33.01,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",33.992,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",33.365,
"MKD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",32.668,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",17.244,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",17.764,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",19.009,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",20.097,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",19.189,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",19.716,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",19.265,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",20.158,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",19.356,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",18.003,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",18.27,
"MDG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",17.86,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",25.108,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",24.542,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",25.763,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",27.167,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",27.187,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",26.472,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",26.818,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",27.05,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",26.043,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",23.95,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",23.462,
"MWI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",22.332,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",20.58,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",20.101,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",18.278,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",17.374,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",18.207,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",18.549,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",17.258,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",18.16,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",16.78,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",16.408,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",16.437,
"MYS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",16.55,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",61.076,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",59.749,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",62.494,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",59.067,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",63.515,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",52.864,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",56.06,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",65.91,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",60.7,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",61.667,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",60.591,
"MLI","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",60.672,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",16.083,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",15.378,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",17.657,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",16.27,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",14.176,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",13.399,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",13.842,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",13.572,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",12.919,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",12.57,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",13.111,
"MLT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",13.065,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",71.791,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",65.103,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",64.279,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",65.416,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",70.222,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",60.709,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",60.434,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",71.28,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",66.237,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",69.502,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",66.411,
"MRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",66.547,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",15.243,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",16.571,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",15.382,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",15.385,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",15.215,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",15.545,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",15.368,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",15.345,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",15.225,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",15.17,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",15.28,
"MUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",15.265,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",19.389,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",18.773,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",18.493,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",18.393,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",18.228,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",17.797,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",16.659,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",16.336,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",14.95,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",13.591,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",14.118,
"MDA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",13.96,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",30.412,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",26.338,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",37.203,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",46.565,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",49.093,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",45.268,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",40.99,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",43.306,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",45.252,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",40.471,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",42.124,
"MNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",42.288,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",32.234,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",32.618,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",32.95,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",31.601,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",30.446,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",29.417,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",29.394,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",32.16,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",30.873,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",34.132,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",33.895,
"MAR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",34.992,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",22.688,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",21.931,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",23.291,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",23.65,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",23.62,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",23.716,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",23.556,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",23.987,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",23.063,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",22.104,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",21.477,
"MOZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",20.715,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",33.923,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",36.899,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",37.949,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",31.567,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",35.342,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",36.626,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",32.719,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",31.63,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",32.87,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",29.551,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",30.038,
"MMR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",29.91,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",25.579,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",24.658,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",26.666,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",27.619,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",27.439,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",26.758,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",26.164,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",27.012,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",25.745,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",25.201,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",24.801,
"NAM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",24.237,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",67.261,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",68.603,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",78.511,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",79.313,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",88.16,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",87.406,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",95.659,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",89.298,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",91.932,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",80.83,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",82.672,
"NPL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",82.825,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",21.86,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",23.202,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",21.461,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",23.952,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",21.615,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",23.579,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",21.521,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",22.006,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",21.221,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",19.925,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",20.66,
"NIC","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",20.539,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",76.896,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",79.297,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",78.248,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",81.02,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",78.961,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",70.795,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",69.412,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",88.032,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",85.452,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",78.075,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",79.948,
"NER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",80.073,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",74.374,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",67.588,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",63.035,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",64.985,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",67.507,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",59.791,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",59.594,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",76.146,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",69.726,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",69.198,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",69.911,
"NGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",70.497,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",42.999,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",42.737,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",40.999,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",44.728,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",46.539,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",43.99,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",40.588,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",43.831,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",42.145,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",43.755,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",44.022,
"OMN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",44.237,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",59.044,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",56.404,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",60.831,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",61.231,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",66.824,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",68.281,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",72.449,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",68.386,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",70.172,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",63.062,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",63.7,
"PAK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",63.862,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",16.646,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",16.053,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",15.468,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",15.472,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",14.954,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",15.504,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",15.483,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",16.01,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",14.459,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",13.894,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",13.659,
"PAN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",13.228,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",16.354,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",14.777,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",17.153,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",16.179,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",15.843,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",15.941,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",15.592,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",16.301,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",16.478,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",15.736,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",16.066,
"PNG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",16.047,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",16.085,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",15.188,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",15.258,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",16.053,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",14.836,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",14.715,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",14.233,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",12.615,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",12.602,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",12.801,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",12.799,
"PRY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",12.84,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",27.909,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",28.249,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",30.418,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",29.672,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",31.362,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",29.944,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",30.66,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",31.005,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",30.805,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",30.593,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",30.905,
"PER","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",31.059,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",28.227,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",26.638,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",23.766,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",20.649,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",21.442,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",21.653,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",19.614,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",19.52,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",20.016,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",18.583,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",18.689,
"PHL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",18.794,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",79.184,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",84.309,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",80.453,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",82.362,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",87.428,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",82.552,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",73.813,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",86.284,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",77.245,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",79.599,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",78.22,
"QAT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",77.112,
